Turn| Alive |infected|  Dead |Survivors| Cured |Vaccines|        City        |Event
  21|  62709|   62709| 591410|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  21| 147084|  147084| 503061|        0|      0|       0|      Canberra      |Everyone in the city is dead
  21| 136224|  136224| 383491|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  21|  42955|   42955| 403934|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  21| 163288|  163288| 216477|        0|      0|       0|      Geelong       |Everyone in the city is dead
  21|   4830|    4830| 156452|        0|      0|       0|     Townsville     |Everyone in the city is dead
  21|   3588|    3588| 130138|        0|      0|       0|       Cairns       |Everyone in the city is dead
  21| 153057|  153057| 180955|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  21|   4116|    4116| 126820|        0|      0|       0|       Darwin       |Everyone in the city is dead
  21|  35312|   35312| 258637|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  21| 165858|  165858| 149461|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  21|  33743|   33743|  58215|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  21|  90756|   90756| 207436|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  21|   3916|    3916|  79527|        0|      0|       0|       Mackay       |Everyone in the city is dead
  21|   5295|    5295|  69632|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  21|  21962|   21962| 106201|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  21|  12282|   12282|  86901|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  21|  21710|   21710|  79109|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  21|  24519|   24519| 136730|        0|      0|       0|      Mildura       |Everyone in the city is dead
  21|  12666|   12666|  41549|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  21|   6327|    6327|  45766|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  21|   9519|    9519|  68432|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  21|  33264|   33264| 100087|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  21|  22346|   22346|  94461|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  21|  19667|   19667|  81145|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  21|  31073|   31073| 142576|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  21|  24816|   24816| 115937|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  21|  23736|   23736| 128305|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  21|  26100|   26100| 151851|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  21|  29286|   29286| 138752|        0|      0|       0|       Albany       |Everyone in the city is dead
  21|  14300|   14300|  84714|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  21|   4701|    4701|  32189|        0|      0|       0|       Broome       |Everyone in the city is dead
  21|  20854|   20854| 108085|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  22| 377701|  377701|3399669|        0|      0|       0|       Sydney       |Everyone in the city is dead
  22|1098036| 1098036|2559863|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  22|  63314|   63314|1708434|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  22|  60046|   60046|1417832|        0|      0|       0|       Perth        |Everyone in the city is dead
  22|  33131|   33131| 928429|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  22|  83465|   83465| 509470|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  22|  46533|   46533| 606920|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  22| 123004|  123004| 544062|        0|      0|       0|      Canberra      |Everyone in the city is dead
  22| 108934|  108934| 419802|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  22|  33968|   33968| 415256|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  22| 170521|  170521| 273317|        0|      0|       0|      Geelong       |Everyone in the city is dead
  22|   3873|    3873| 157742|        0|      0|       0|     Townsville     |Everyone in the city is dead
  22|   2721|    2721| 131044|        0|      0|       0|       Cairns       |Everyone in the city is dead
  22| 162189|  162189| 235018|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  22|   3431|    3431| 127963|        0|      0|       0|       Darwin       |Everyone in the city is dead
  22|  28060|   28060| 267990|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  22| 172615|  172615| 206999|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  22|  28939|   28939|  67861|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  22|  75121|   75121| 232476|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  22|   3069|    3069|  80550|        0|      0|       0|       Mackay       |Everyone in the city is dead
  22|   4086|    4086|  70994|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  22|  18129|   18129| 112243|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  22|  10156|   10156|  90286|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  22|  22440|   22440|  86588|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  22|  22755|   22755| 144315|        0|      0|       0|      Mildura       |Everyone in the city is dead
  22|  13298|   13298|  45981|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  22|   4945|    4945|  47414|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  22|   7909|    7909|  71068|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  22|  32227|   32227| 110829|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  22|  19118|   19118| 100833|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  22|  17971|   17971|  87135|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  22|  25587|   25587| 151105|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  22|  23720|   23720| 123843|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  22|  18966|   18966| 134626|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  22|  20682|   20682| 158744|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  22|  23781|   23781| 146679|        0|      0|       0|       Albany       |Everyone in the city is dead
  22|  12826|   12826|  88989|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  22|   4103|    4103|  33556|        0|      0|       0|       Broome       |Everyone in the city is dead
  22|  16953|   16953| 113735|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  23| 270008|  270008|3489671|        0|      0|       0|       Sydney       |Everyone in the city is dead
  23| 755856|  755856|2811814|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  23|  46072|   46072|1723791|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  23|  43501|   43501|1432332|        0|      0|       0|       Perth        |Everyone in the city is dead
  23|  24428|   24428| 936571|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  23|  66918|   66918| 531775|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  23|  34603|   34603| 618454|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  23| 101721|  101721| 577969|        0|      0|       0|      Canberra      |Everyone in the city is dead
  23|  86049|   86049| 448484|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  23|  26707|   26707| 424158|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  23| 158642|  158642| 326197|        0|      0|       0|      Geelong       |Everyone in the city is dead
  23|   3119|    3119| 158781|        0|      0|       0|     Townsville     |Everyone in the city is dead
  23|   2080|    2080| 131737|        0|      0|       0|       Cairns       |Everyone in the city is dead
  23| 150834|  150834| 285295|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  23|   2871|    2871| 128920|        0|      0|       0|       Darwin       |Everyone in the city is dead
  23|  22113|   22113| 275361|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  23| 160247|  160247| 260414|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  23|  25953|   25953|  76512|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  23|  60686|   60686| 252704|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  23|   2405|    2405|  81351|        0|      0|       0|       Mackay       |Everyone in the city is dead
  23|   3160|    3160|  72047|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  23|  14864|   14864| 117197|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  23|   8347|    8347|  93068|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  23|  22459|   22459|  94074|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  23|  21231|   21231| 151392|        0|      0|       0|      Mildura       |Everyone in the city is dead
  23|  13667|   13667|  50536|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  23|   3881|    3881|  48707|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  23|   6527|    6527|  73243|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  23|  30000|   30000| 120828|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  23|  16197|   16197| 106232|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  23|  15996|   15996|  92466|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  23|  20834|   20834| 158049|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  23|  22800|   22800| 131443|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  23|  15021|   15021| 139632|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  23|  16255|   16255| 164162|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  23|  19098|   19098| 153045|        0|      0|       0|       Albany       |Everyone in the city is dead
  23|  11308|   11308|  92758|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  23|   3516|    3516|  34728|        0|      0|       0|       Broome       |Everyone in the city is dead
  23|  13729|   13729| 118311|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  24| 194367|  194367|3554459|        0|      0|       0|       Sydney       |Everyone in the city is dead
  24| 523849|  523849|2986430|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  24|  33657|   33657|1735009|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  24|  31729|   31729|1442908|        0|      0|       0|       Perth        |Everyone in the city is dead
  24|  18396|   18396| 942703|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  24|  52954|   52954| 549426|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  24|  25794|   25794| 627052|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  24|  83294|   83294| 605733|        0|      0|       0|      Canberra      |Everyone in the city is dead
  24|  67377|   67377| 470943|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  24|  20905|   20905| 431126|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  24| 138760|  138760| 372450|        0|      0|       0|      Geelong       |Everyone in the city is dead
  24|   2519|    2519| 159620|        0|      0|       0|     Townsville     |Everyone in the city is dead
  24|   1604|    1604| 132271|        0|      0|       0|       Cairns       |Everyone in the city is dead
  24| 131223|  131223| 329035|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  24|   2408|    2408| 129722|        0|      0|       0|       Darwin       |Everyone in the city is dead
  24|  17319|   17319| 281133|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  24| 139950|  139950| 307063|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  24|  23544|   23544|  84360|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  24|  48213|   48213| 268775|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  24|   1885|    1885|  81979|        0|      0|       0|       Mackay       |Everyone in the city is dead
  24|   2448|    2448|  72862|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  24|  12125|   12125| 121238|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  24|   6824|    6824|  95342|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  24|  21645|   21645| 101288|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  24|  19568|   19568| 157914|        0|      0|       0|      Mildura       |Everyone in the city is dead
  24|  13541|   13541|  55049|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  24|   3056|    3056|  49725|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  24|   5352|    5352|  75027|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  24|  27096|   27096| 129860|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  24|  13614|   13614| 110770|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  24|  13929|   13929|  97109|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  24|  16820|   16820| 163655|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  24|  21492|   21492| 138607|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  24|  11820|   11820| 143572|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  24|  12697|   12697| 168394|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  24|  15210|   15210| 158114|        0|      0|       0|       Albany       |Everyone in the city is dead
  24|   9831|    9831|  96034|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  24|   2970|    2970|  35718|        0|      0|       0|       Broome       |Everyone in the city is dead
  24|  11112|   11112| 122014|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  25| 140825|  140825|3601400|        0|      0|       0|       Sydney       |Everyone in the city is dead
  25| 365514|  365514|3108267|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  25|  24679|   24679|1743235|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  25|  23289|   23289|1450671|        0|      0|       0|       Perth        |Everyone in the city is dead
  25|  14161|   14161| 947423|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  25|  41518|   41518| 563265|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  25|  19279|   19279| 633478|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  25|  67616|   67616| 628271|        0|      0|       0|      Canberra      |Everyone in the city is dead
  25|  52422|   52422| 488416|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  25|  16307|   16307| 436561|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  25| 116864|  116864| 411404|        0|      0|       0|      Geelong       |Everyone in the city is dead
  25|   2039|    2039| 160299|        0|      0|       0|     Townsville     |Everyone in the city is dead
  25|   1247|    1247| 132686|        0|      0|       0|       Cairns       |Everyone in the city is dead
  25| 109728|  109728| 365610|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  25|   2018|    2018| 130394|        0|      0|       0|       Darwin       |Everyone in the city is dead
  25|  13500|   13500| 285632|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  25| 117732|  117732| 346306|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  25|  21234|   21234|  91438|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  25|  37855|   37855| 281393|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  25|   1479|    1479|  82472|        0|      0|       0|       Mackay       |Everyone in the city is dead
  25|   1900|    1900|  73495|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  25|   9849|    9849| 124520|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  25|   5549|    5549|  97191|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  25|  20160|   20160| 108007|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  25|  17718|   17718| 163819|        0|      0|       0|      Mildura       |Everyone in the city is dead
  25|  12942|   12942|  59362|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  25|   2413|    2413|  50529|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  25|   4362|    4362|  76481|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  25|  23901|   23901| 137826|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  25|  11367|   11367| 114559|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  25|  11911|   11911| 101079|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  25|  13490|   13490| 168151|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  25|  19746|   19746| 145189|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  25|   9256|    9256| 146657|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  25|   9870|    9870| 171684|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  25|  12031|   12031| 162124|        0|      0|       0|       Albany       |Everyone in the city is dead
  25|   8443|    8443|  98848|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  25|   2479|    2479|  36544|        0|      0|       0|       Broome       |Everyone in the city is dead
  25|   9006|    9006| 125015|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  26| 102645|  102645|3635615|        0|      0|       0|       Sydney       |Everyone in the city is dead
  26| 256737|  256737|3193845|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  26|  18159|   18159|1749287|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  26|  17195|   17195|1456402|        0|      0|       0|       Perth        |Everyone in the city is dead
  26|  11125|   11125| 951131|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  26|  32340|   32340| 574045|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  26|  14449|   14449| 638294|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  26|  54482|   54482| 646431|        0|      0|       0|      Canberra      |Everyone in the city is dead
  26|  40596|   40596| 501947|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  26|  12684|   12684| 440789|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  26|  95979|   95979| 443396|        0|      0|       0|      Geelong       |Everyone in the city is dead
  26|   1654|    1654| 160850|        0|      0|       0|     Townsville     |Everyone in the city is dead
  26|    977|     977| 133011|        0|      0|       0|       Cairns       |Everyone in the city is dead
  26|  89445|   89445| 395424|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  26|   1689|    1689| 130957|        0|      0|       0|       Darwin       |Everyone in the city is dead
  26|  10484|   10484| 289126|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  26|  96611|   96611| 378509|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  26|  18904|   18904|  97739|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  26|  29471|   29471| 291216|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  26|   1162|    1162|  82859|        0|      0|       0|       Mackay       |Everyone in the city is dead
  26|   1477|    1477|  73987|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  26|   7973|    7973| 127177|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  26|   4493|    4493|  98688|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  26|  18247|   18247| 114089|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  26|  15756|   15756| 169070|        0|      0|       0|      Mildura       |Everyone in the city is dead
  26|  11992|   11992|  63359|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  26|   1909|    1909|  51165|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  26|   3538|    3538|  77660|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  26|  20695|   20695| 144724|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  26|   9440|    9440| 117705|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  26|  10038|   10038| 104424|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  26|  10766|   10766| 171739|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  26|  17697|   17697| 151088|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  26|   7224|    7224| 149065|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  26|   7646|    7646| 174232|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  26|   9467|    9467| 165279|        0|      0|       0|       Albany       |Everyone in the city is dead
  26|   7176|    7176| 101240|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  26|   2050|    2050|  37227|        0|      0|       0|       Broome       |Everyone in the city is dead
  26|   7317|    7317| 127454|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  27|  75229|   75229|3660691|        0|      0|       0|       Sydney       |Everyone in the city is dead
  27| 181506|  181506|3254346|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  27|  13407|   13407|1753755|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  27|  12761|   12761|1460655|        0|      0|       0|       Perth        |Everyone in the city is dead
  27|   8891|    8891| 954094|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  27|  25074|   25074| 582403|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  27|  10860|   10860| 641913|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  27|  43617|   43617| 660969|        0|      0|       0|      Canberra      |Everyone in the city is dead
  27|  31331|   31331| 512390|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  27|   9843|    9843| 444069|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  27|  77449|   77449| 469212|        0|      0|       0|      Geelong       |Everyone in the city is dead
  27|   1343|    1343| 161297|        0|      0|       0|     Townsville     |Everyone in the city is dead
  27|    771|     771| 133267|        0|      0|       0|       Cairns       |Everyone in the city is dead
  27|  71666|   71666| 419312|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  27|   1412|    1412| 131427|        0|      0|       0|       Darwin       |Everyone in the city is dead
  27|   8120|    8120| 291832|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  27|  77916|   77916| 404480|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  27|  16580|   16580| 103265|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  27|  22803|   22803| 298817|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  27|    914|     914|  83163|        0|      0|       0|       Mackay       |Everyone in the city is dead
  27|   1150|    1150|  74370|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  27|   6435|    6435| 129321|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  27|   3623|    3623|  99895|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  27|  16127|   16127| 119464|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  27|  13778|   13778| 173662|        0|      0|       0|      Mildura       |Everyone in the city is dead
  27|  10829|   10829|  66968|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  27|   1513|    1513|  51669|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  27|   2855|    2855|  78611|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  27|  17649|   17649| 150607|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  27|   7800|    7800| 120304|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  27|   8356|    8356| 107209|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  27|   8556|    8556| 174590|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  27|  15516|   15516| 156259|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  27|   5624|    5624| 150939|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  27|   5907|    5907| 176200|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  27|   7417|    7417| 167751|        0|      0|       0|       Albany       |Everyone in the city is dead
  27|   6046|    6046| 103255|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  27|   1681|    1681|  37787|        0|      0|       0|       Broome       |Everyone in the city is dead
  27|   5961|    5961| 129440|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  28|  55413|   55413|3679161|        0|      0|       0|       Sydney       |Everyone in the city is dead
  28| 129129|  129129|3297389|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  28|   9928|    9928|1757064|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  28|   9515|    9515|1463826|        0|      0|       0|       Perth        |Everyone in the city is dead
  28|   7203|    7203| 956494|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  28|  19380|   19380| 588862|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  28|   8186|    8186| 644641|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  28|  34725|   34725| 672543|        0|      0|       0|      Canberra      |Everyone in the city is dead
  28|  24120|   24120| 520430|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  28|   7624|    7624| 446610|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  28|  61703|   61703| 489779|        0|      0|       0|      Geelong       |Everyone in the city is dead
  28|   1093|    1093| 161661|        0|      0|       0|     Townsville     |Everyone in the city is dead
  28|    612|     612| 133471|        0|      0|       0|       Cairns       |Everyone in the city is dead
  28|  56735|   56735| 438223|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  28|   1176|    1176| 131819|        0|      0|       0|       Darwin       |Everyone in the city is dead
  28|   6276|    6276| 293923|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  28|  62055|   62055| 425164|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  28|  14331|   14331| 108041|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  28|  17567|   17567| 304672|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  28|    720|     720|  83402|        0|      0|       0|       Mackay       |Everyone in the city is dead
  28|    897|     897|  74669|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  28|   5180|    5180| 131047|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  28|   2910|    2910| 100865|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  28|  13980|   13980| 124124|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  28|  11878|   11878| 177621|        0|      0|       0|      Mildura       |Everyone in the city is dead
  28|   9572|    9572|  70158|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  28|   1200|    1200|  52069|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  28|   2295|    2295|  79375|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  28|  14867|   14867| 155562|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  28|   6414|    6414| 122442|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  28|   6887|    6887| 109504|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  28|   6780|    6780| 176850|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  28|  13353|   13353| 160709|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  28|   4371|    4371| 152396|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  28|   4554|    4554| 177717|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  28|   5793|    5793| 169682|        0|      0|       0|       Albany       |Everyone in the city is dead
  28|   5059|    5059| 104941|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  28|   1369|    1369|  38243|        0|      0|       0|       Broome       |Everyone in the city is dead
  28|   4868|    4868| 131062|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  29|  41003|   41003|3692828|        0|      0|       0|       Sydney       |Everyone in the city is dead
  29|  92421|   92421|3328196|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  29|   7374|    7374|1759521|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  29|   7125|    7125|1466201|        0|      0|       0|       Perth        |Everyone in the city is dead
  29|   5889|    5889| 958457|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  29|  14945|   14945| 593843|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  29|   6190|    6190| 646704|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  29|  27514|   27514| 681714|        0|      0|       0|      Canberra      |Everyone in the city is dead
  29|  18536|   18536| 526608|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  29|   5898|    5898| 448575|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  29|  48690|   48690| 506008|        0|      0|       0|      Geelong       |Everyone in the city is dead
  29|    890|     890| 161957|        0|      0|       0|     Townsville     |Everyone in the city is dead
  29|    489|     489| 133633|        0|      0|       0|       Cairns       |Everyone in the city is dead
  29|  44535|   44535| 453067|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  29|    977|     977| 132144|        0|      0|       0|       Darwin       |Everyone in the city is dead
